index,mtx,m,n,nnz,cusparse,pixel_time,pixel_gflops
1901,0384_mesh2em5.mtx,306,306,2018,0.000,0.006,0.723
1902,0220_n4c6-b15.mtx,60,920,960,0.000,0.006,0.344
1903,2110_pds-50.mtx,83060,275814,590833,0.000,0.238,4.961
1904,1647_bcsstk15.mtx,3948,3948,117816,0.000,0.007,33.352
1905,0475_cage7.mtx,340,340,3084,0.000,0.005,1.293
1906,1079_lp_cycle.mtx,1903,3371,21234,0.000,0.006,6.594
1907,1557_fv3.mtx,9801,9801,87025,0.000,0.006,29.460
1908,0041_wheel_3_1.mtx,21,25,74,0.000,0.003,0.043
1909,2474_windtunnel_evap3d.mtx,40816,40816,2730600,0.000,0.121,45.166
1910,2683_pkustk14.mtx,151926,151926,14836504,0.000,0.392,75.729
1911,2725_gsm_106857.mtx,589446,589446,21758924,0.000,3.748,11.612
1912,2106_bas1lp.mtx,5411,9825,587775,0.000,0.034,34.677
1913,0347_bcspwr05.mtx,443,443,1623,0.000,0.005,0.718
1914,2642_pattern1.mtx,19242,19242,9323432,0.000,0.388,48.061
1915,0940_rdb2048.mtx,2048,2048,12032,0.000,0.005,5.195
1916,2534_cant.mtx,62451,62451,4007383,0.000,0.080,100.302
1917,0102_Sandi_authors.mtx,86,86,248,0.000,0.004,0.127
1918,0434_Erdos971.mtx,472,472,2628,0.000,0.004,1.169
1919,1526_cegb3024.mtx,3024,3024,79848,0.000,0.007,23.747
1920,0060_wheel_4_1.mtx,36,41,122,0.000,0.004,0.057
1921,1664_hi2010.mtx,25016,25016,124126,0.000,0.048,5.162
1922,2576_para-4.mtx,153226,153226,5326228,0.000,0.461,23.083
1923,1338_bips98_1450.mtx,11305,11305,44678,0.000,0.007,12.447
1924,0392_west0381.mtx,381,381,2157,0.000,0.009,0.490
1925,1751_f855_mat9.mtx,2456,2511,171214,0.000,0.010,33.958
1926,2832_HV15R.mtx,2017169,2017169,283073458,0.000,5.379,105.247
1927,0011_cage3.mtx,5,5,19,0.000,0.003,0.015
1928,2140_c-70.mtx,68924,68924,658986,0.000,0.066,19.958
1929,1145_shermanACa.mtx,3432,3432,25220,0.000,0.008,6.257
1930,0689_fpga_dcop_30.mtx,1220,1220,5892,0.000,0.006,1.958
1931,1503_poli4.mtx,33833,33833,73249,0.000,0.018,8.221
1932,2666_Hardesty1.mtx,938905,938905,12143314,0.000,0.509,47.692
1933,1547_G63.mtx,7000,7000,82918,0.000,0.033,5.101
1934,0095_GD02_b.mtx,80,80,232,0.000,0.004,0.103
1935,0822_pores_2.mtx,1224,1224,9613,0.000,0.005,4.152
1936,0813_G17.mtx,800,800,9334,0.000,0.006,3.097
1937,0559_ex1.mtx,216,216,4352,0.000,0.006,1.446
1938,0819_G14.mtx,800,800,9388,0.000,0.006,2.973
1939,2213_ss1.mtx,205282,205282,845089,0.000,0.101,16.741
1940,0064_p0040.mtx,23,63,133,0.000,0.005,0.057
1941,1658_scagr7-2r.mtx,32847,46679,120141,0.000,0.011,22.383
1942,2686_Si41Ge41H72.mtx,185639,185639,15011265,0.000,0.615,48.823
1943,0514_stufe.mtx,1036,1036,3736,0.000,0.005,1.568
1944,0936_G48.mtx,3000,3000,12000,0.000,0.005,4.393
1945,0665_fpga_dcop_24.mtx,1220,1220,5892,0.000,0.006,1.958
1946,1124_n4c6-b3.mtx,5970,1330,23880,0.000,0.006,8.379
1947,2421_cage12.mtx,130228,130228,2032536,0.000,0.158,25.702
1948,0548_USAir97.mtx,332,332,4252,0.000,0.006,1.482
1949,2446_vanbody.mtx,47072,47072,2336898,0.000,0.057,81.745
1950,0931_photogrammetry.mtx,1388,390,11816,0.000,0.006,3.924
1951,0857_adder_dcop_06.mtx,1813,1813,11224,0.000,0.007,3.217
1952,2219_sme3Da.mtx,12504,12504,874887,0.000,0.170,10.274
1953,0896_adder_dcop_28.mtx,1813,1813,11246,0.000,0.007,3.280
1954,1758_nasa2910(0).mtx,2910,2910,174296,0.000,0.008,41.578
1955,0885_adder_dcop_42.mtx,1813,1813,11246,0.000,0.007,3.123
1956,0223_SmallW.mtx,396,396,994,0.000,0.006,0.315
1957,0175_impcol_a.mtx,207,207,572,0.000,0.005,0.236
1958,2413_trdheim.mtx,22098,22098,1935324,0.000,0.032,119.428
1959,0765_orbitRaising_4.mtx,915,915,7790,0.000,0.005,2.927
1960,0973_n4c6-b14.mtx,920,6300,13800,0.000,0.006,4.588
1961,0974_cis-n4c6-b14.mtx,920,6300,13800,0.000,0.006,4.588
1962,1714_p2p-Gnutella31.mtx,62586,62586,147892,0.000,0.066,4.485
1963,1305_freeFlyingRobot_11.mtx,5438,5438,40054,0.000,0.006,12.330
1964,2054_nemeth14.mtx,9506,9506,496144,0.000,0.008,117.611
1965,2332_bcsstk35.mtx,30237,30237,1450163,0.000,0.029,98.530
1966,0057_football.mtx,35,35,118,0.000,0.004,0.062
1967,0181_TF10.mtx,99,107,622,0.000,0.005,0.254
1968,1648_graphics.mtx,29493,11822,117954,0.000,0.013,18.871
1969,0928_watt_2.mtx,1856,1856,11550,0.000,0.006,3.752
1970,1988_garon2.mtx,13535,13535,390607,0.000,0.024,32.182
1971,2331_vfem.mtx,93476,93476,1434636,0.000,0.084,34.016
1972,0245_ww_36_pmec_36.mtx,66,66,1194,0.000,0.005,0.487
1973,0515_sherman1.mtx,1000,1000,3750,0.000,0.004,1.667
1974,1700_stokes64.mtx,12546,12546,140034,0.000,0.008,33.993
1975,2481_TSOPF_RS_b300_c2.mtx,28338,28338,2943887,0.000,0.040,146.335
1976,1326_c-29.mtx,5033,5033,43731,0.000,0.007,11.764
1977,2448_fl2010.mtx,484481,484481,2346294,0.000,0.907,5.175
1978,1237_cell2.mtx,7055,7055,34855,0.000,0.005,13.213
1979,2554_tx2010.mtx,914231,914231,4456272,0.000,1.624,5.488
1980,2428_bcsstk39.mtx,46772,46772,2089294,0.000,0.038,110.154
1981,1291_freeFlyingRobot_9.mtx,4778,4778,39964,0.000,0.006,12.693
1982,2706_af_shell2.mtx,504855,504855,17588875,0.000,0.305,115.413
1983,0530_n4c6-b2.mtx,1330,210,3990,0.000,0.004,1.829
1984,0489_lp_standata.mtx,359,1274,3230,0.000,0.006,1.131
1985,2784_af_shell10.mtx,1508065,1508065,52672325,0.000,0.918,114.726
1986,1453_gen1.mtx,769,2561,63086,0.000,0.007,17.115
1987,0581_cdde3.mtx,961,961,4681,0.000,0.004,2.218
1988,1477_mhd3200a.mtx,3200,3200,68026,0.000,0.006,23.995
1989,1794_mod2.mtx,34774,66409,199810,0.000,0.017,24.196
1990,1152_bibd_13_6.mtx,78,1716,25740,0.000,0.009,5.426
1991,0823_rajat04.mtx,1041,1041,9642,0.000,0.007,2.712
1992,0183_GD01_Acap.mtx,953,953,645,0.000,0.004,0.296
1993,1100_pgp2.mtx,4034,13254,22474,0.000,0.005,8.728
1994,2314_Raj1.mtx,263743,263743,1302464,0.000,0.139,18.708
1995,0255_n3c5-b4.mtx,252,210,1260,0.000,0.004,0.599
1996,0719_EVA.mtx,8497,8497,6726,0.000,0.007,1.997
1997,0182_bcsstk03.mtx,112,112,640,0.000,0.005,0.279
1998,2724_hugetric-00020.mtx,7122792,7122792,21361554,0.000,6.657,6.418
1999,1887_chipcool1.mtx,20082,20082,281150,0.000,0.063,8.967
2000,2634_TSOPF_RS_b678_c2.mtx,35696,35696,8781949,0.000,0.101,173.709
2001,0355_494_bus.mtx,494,494,1666,0.000,0.004,0.765
2002,1863_lp_cre_d.mtx,8926,73948,246614,0.000,0.020,24.600
2003,0112_will57.mtx,57,57,281,0.000,0.005,0.118
2004,0110_dwt_59.mtx,59,59,267,0.000,0.004,0.127
2005,2423_water_tank.mtx,60740,60740,2035281,0.000,0.070,58.476
2006,0147_n4c6-b1.mtx,210,21,420,0.000,0.003,0.271
2007,0587_bp_1200.mtx,822,822,4726,0.000,0.006,1.500
2008,1845_fome20.mtx,33874,108175,232647,0.000,0.096,4.860
2009,2527_roadNet-TX.mtx,1393383,1393383,3843320,0.000,0.717,10.714
2010,0243_lp_share1b.mtx,117,253,1179,0.000,0.005,0.434
2011,0306_oscil_dcop_20.mtx,430,430,1544,0.000,0.004,0.692
2012,2199_TSOPF_RS_b162_c4.mtx,20374,20374,812749,0.000,0.017,93.645
2013,2633_TSOPF_FS_b300_c2.mtx,56814,56814,8767466,0.000,0.108,162.627
2014,1363_mk11-b4b.mtx,9450,17325,47250,0.000,0.009,10.570
2015,2123_rajat25.mtx,87190,87190,607235,0.000,0.066,18.523
2016,1339_ge.mtx,10099,16369,44825,0.000,0.016,5.600
2017,1951_Kuu.mtx,7102,7102,340200,0.000,0.008,83.546
2018,0777_rosen7.mtx,264,776,8034,0.000,0.007,2.187
2019,0995_robot24c1_mat5.mtx,404,302,15118,0.000,0.007,4.293
2020,2245_nemeth20.mtx,9506,9506,971870,0.000,0.016,119.438
2021,0360_lp_scagr25.mtx,471,671,1725,0.000,0.005,0.651
2022,1987_nmos3.mtx,18588,18588,386594,0.000,0.042,18.402
2023,2454_net4-1.mtx,88343,88343,2441727,0.000,0.174,28.109
2024,0004_Trec4.mtx,2,3,3,0.000,0.003,0.002
2025,1675_rajat10.mtx,30202,30202,130303,0.000,0.017,15.389
2026,1375_mimo8x8_system.mtx,13309,13309,48872,0.000,0.007,13.055
2027,0096_cage5.mtx,37,37,233,0.000,0.005,0.093
2028,1333_lp_pilot.mtx,1441,4860,44375,0.000,0.007,13.298
2029,2591_com-Youtube.mtx,1134890,1134890,5975248,0.000,2.179,5.483
2030,2001_mark3jac140sc.mtx,64089,64089,399735,0.000,0.063,12.781
2031,0647_fpga_dcop_26.mtx,1220,1220,5892,0.000,0.006,1.957
2032,1204_p2p-Gnutella05.mtx,8846,8846,31839,0.000,0.015,4.239
2033,1050_p6000.mtx,2095,7967,19826,0.000,0.006,6.164
2034,0776_GD06_Java.mtx,1538,1538,8032,0.000,0.006,2.865
2035,0369_tumorAntiAngiogenesis_1.mtx,205,205,1783,0.000,0.006,0.550
2036,1556_kineticBatchReactor_9.mtx,8115,8115,86183,0.000,0.009,18.356
2037,1261_t2dal_bci.mtx,4257,4257,37465,0.000,0.005,13.827
2038,1256_162bit.mtx,3606,3597,37118,0.000,0.011,6.549
2039,2586_roadNet-CA.mtx,1971281,1971281,5533214,0.000,0.980,11.293
2040,0346_oscil_trans_01.mtx,430,430,1614,0.000,0.005,0.696
2041,1672_aug3dcqp.mtx,35543,35543,128115,0.000,0.013,19.109
2042,2375_venkat50.mtx,62424,62424,1717792,0.000,0.066,52.046
2043,2388_n4c6-b8.mtx,198895,163215,1790055,0.000,0.123,29.095
2044,0575_bp_1000.mtx,822,822,4661,0.000,0.006,1.582
2045,1240_ch7-8-b2.mtx,11760,1176,35280,0.000,0.007,9.899
2046,0907_adder_dcop_02.mtx,1813,1813,11246,0.000,0.007,3.123
2047,1172_bayer05.mtx,3268,3268,27836,0.000,0.007,8.243
2048,1036_mk10-b3.mtx,4725,3150,18900,0.000,0.006,6.581
2049,1732_lhr07c.mtx,7337,7337,156508,0.000,0.007,41.763
2050,1219_cavity05.mtx,1182,1182,32747,0.000,0.007,9.676
2051,0856_rajat02.mtx,1960,1960,11187,0.000,0.007,3.114
2052,2654_hood.mtx,220542,220542,10768436,0.000,0.252,85.611
2053,0825_lp_sctap3.mtx,1480,3340,9734,0.000,0.005,3.691
2054,2624_rail2586.mtx,2586,923269,8011362,0.000,0.797,20.114
