mtx,m,n,nnz,N,time,gflops
2431_darcy003.mtx,389888,389874,2101242,8,0.128402,261.832963
1439_G59.mtx,5120,5000,59140,8,0.033843,27.959425
2259_rim.mtx,22656,22560,1014951,8,0.066025,245.955234
2040_fome21.mtx,67840,216350,465294,8,0.043891,169.617483
1410_Zewail.mtx,6784,6752,54233,8,0.024376,35.598057
0625_west1505.mtx,1536,1505,5445,8,0.013945,6.247562
1692_cavity22.mtx,4608,4562,138187,8,0.016188,136.579460
2337_TSOPF_RS_b300_c1.mtx,14592,14538,1474325,8,0.118949,198.314055
0970_spaceStation_4.mtx,1024,950,13626,8,0.023252,9.376329
0464_wm2.mtx,256,260,2942,8,0.011781,3.995632
0731_dwt_869.mtx,896,869,7285,8,0.014099,8.267530
2619_CO.mtx,221184,221119,7666057,8,0.408252,300.444071
0372_D_5.mtx,512,115,1832,8,0.013850,2.116402
0070_Trefethen_20b.mtx,128,19,147,8,0.013982,0.168213
1649_p010.mtx,10112,19090,118000,8,0.051450,36.695650
0506_tols1090.mtx,1152,1090,3546,8,0.021156,2.681764
0991_lp_bnl2.mtx,2432,4486,14996,8,0.020090,11.942876
1555_fv1.mtx,9728,9604,85264,8,0.018029,75.669689
2368_qa8fk.mtx,66176,66127,1660579,8,0.102767,258.539250
0374_lp_sctap1.mtx,384,660,1872,8,0.015014,1.994915
2265_Goodwin_054.mtx,32512,32510,1030878,8,0.062817,262.572099
1130_soc-sign-bitcoin-alpha.mtx,3840,3783,24186,8,0.048426,7.991013
2097_sinc15.mtx,11648,11532,568526,8,0.040872,222.557753
2547_t3dh_a.mtx,79232,79171,4352105,8,0.235062,296.235032
0265_Cities.mtx,128,46,1342,8,0.016045,1.338250
0532_olm1000.mtx,1024,1000,3996,8,0.013067,4.892814
2623_Ge87H76.mtx,113024,112985,7892195,8,0.443619,284.647432
1654_conf5_0-4x4-14.mtx,3072,3072,119808,8,0.020826,92.045722
1000_delf.mtx,3200,6654,15397,8,0.014907,16.525493
1217_cavity07.mtx,1280,1182,32747,8,0.011070,47.330872
0755_jagmesh7.mtx,1152,1138,7450,8,0.014025,8.498862
1116_airfoil1_dual.mtx,8064,8034,23626,8,0.014952,25.282294
1458_bayer02.mtx,13952,13935,63679,8,0.018097,56.300086
0432_gams60am.mtx,768,1071,2607,8,0.023772,1.754665
1882_bayer01.mtx,57856,57735,277774,8,0.030330,146.534179
0027_LFAT5.mtx,128,14,46,8,0.013928,0.052843
0216_steam3.mtx,128,80,928,8,0.013993,1.061093
1158_3elt_dual.mtx,9088,9000,26556,8,0.015046,28.240489
0948_can_1072.mtx,1152,1072,12444,8,0.015917,12.508871
0206_n3c5-b6.mtx,128,210,840,8,0.013991,0.960595
2813_delaunay_n24.mtx,16777216,16777216,100663202,8,10.835277,148.645134
0037_klein-b1.mtx,128,10,60,8,0.012949,0.074136
1596_delaunay_n14.mtx,16384,16384,98244,8,0.019075,82.404531
0849_adder_dcop_05.mtx,1920,1813,11097,8,0.029965,5.925245
1810_s3rmt3m3.mtx,5376,5357,207695,8,0.033577,98.969492
0815_G20.mtx,896,800,9344,8,0.022411,6.670941
0738_cavity01.mtx,384,317,7327,8,0.011076,10.584021
2087_c-62.mtx,41856,41731,559343,8,0.069024,129.656783
1699_stokes64s.mtx,12672,12546,140034,8,0.021150,105.938050
1097_deter8.mtx,3840,10905,22299,8,0.016085,22.180688
2821_Cube_Coup_dt0.mtx,2164864,2164760,127206144,8,8.708566,233.712227
1216_cavity09.mtx,1280,1182,32747,8,0.011092,47.236246
2085_rajat23.mtx,110464,110355,556938,8,0.072114,123.568484
2628_GL7d22.mtx,349568,822922,8251000,8,0.492830,267.873034
0992_n3c6-b4.mtx,3072,1365,15015,8,0.014029,17.124733
2748_Fault_639.mtx,638848,638802,28614564,8,1.880756,243.430293
1344_bcsstk23.mtx,3200,3134,45178,8,0.017072,42.340826
1745_Zhao2.mtx,33920,33861,166453,8,0.022266,119.608207
2695_af_2_k101.mtx,503680,503625,17550675,8,0.978359,287.022105
1208_c-21.mtx,3584,3509,32157,8,0.049685,10.355488
2385_oh2010.mtx,365440,365344,1768240,8,0.112315,251.897308
1875_jan99jac120sc.mtx,41472,41374,260202,8,0.031823,130.825511
2637_Ga19As19H42.mtx,133248,133123,8884839,8,0.511540,277.900827
2711_Ga41As41H72.mtx,268160,268096,18488476,8,1.072078,275.927447
2594_GL7d15.mtx,460288,171375,6080381,8,0.338005,287.824218
2157_thermomech_TK.mtx,102272,102158,711558,8,0.051782,219.860956
0979_bibd_17_4.mtx,256,2380,14280,8,0.014939,15.294090
2809_dielFilterV3real.mtx,1102848,1102824,89306020,8,6.222850,229.620875
1255_photogrammetry2.mtx,4480,936,37056,8,0.015132,39.180442
2008_light_in_tissue.mtx,29312,29282,406084,8,0.035471,183.172211
0212_plskz362.mtx,384,362,1760,8,0.013716,2.053053
1043_deter4.mtx,3328,9133,19231,8,0.016020,19.206454
2678_nd12k.mtx,36096,36000,14220946,8,0.840460,270.726886
2075_psmigr_1.mtx,3200,3140,543162,8,0.070154,123.879372
2083_Trefethen_20000b.mtx,20096,19999,554435,8,0.042676,207.868433
0955_grid2.mtx,3328,3296,12864,8,0.014027,14.673809
1113_G38.mtx,2048,2000,23558,8,0.032302,11.668823
0051_ch4-4-b3.mtx,128,96,96,8,0.013519,0.113618
1928_IG5-15.mtx,11392,11987,323509,8,0.029715,174.195170
1492_fome11.mtx,12160,24460,71264,8,0.034689,32.869484
2658_rail4284.mtx,4352,1096894,11284032,8,0.625991,288.414024
0543_bp_600.mtx,896,822,4172,8,0.039474,1.691025
0398_ash292.mtx,384,292,2208,8,0.014007,2.522149
1826_ABACUS_shell_hd.mtx,23424,23412,218484,8,0.026075,134.065748
0021_GD01_b.mtx,128,18,37,8,0.012963,0.045669
2035_nemeth12.mtx,9600,9506,446818,8,0.046208,154.714517
1448_Chem97Zt.mtx,2560,31022,62044,8,0.051034,19.451640
1390_model7.mtx,3456,9582,51027,8,0.025231,32.358033
0572_bibd_11_5.mtx,128,462,4620,8,0.012906,5.727476
1607_n4c6-b4.mtx,20096,5970,100290,8,0.019144,83.819193
0788_goddardRocketProblem_1.mtx,896,831,8498,8,0.030534,4.452931
1571_air03.mtx,128,10757,91028,8,0.048803,29.843288
1842_spmsrtls.mtx,30080,29995,229947,8,0.025369,145.023171
0512_bcsstk04.mtx,256,132,3648,8,0.029130,2.003728
2514_Dubcova3.mtx,146816,146689,3636649,8,0.201434,288.860352
2171_TSOPF_FS_b39_c7.mtx,28288,28216,730080,8,0.051937,224.911278
2341_net75.mtx,23168,23120,1489200,8,0.095298,250.027363
1001_bcsstm25.mtx,15488,15439,15439,8,0.015058,16.404922
2215_fp.mtx,7552,7548,848553,8,0.073927,183.651749
2665_troll.mtx,213504,213453,11985111,8,0.710877,269.753894
2432_mario002.mtx,389888,389874,2101242,8,0.130271,258.075696
0664_fpga_dcop_37.mtx,1280,1220,5892,8,0.015988,5.896375
2069_c-67.mtx,57984,57975,531935,8,0.069841,121.862402
2030_c-63.mtx,44288,44234,434704,8,0.042400,164.039741
0257_gams30a.mtx,384,531,1287,8,0.017572,1.171832
2207_sgpf5y6.mtx,246144,312540,831976,8,0.068953,193.052600
0845_plddb.mtx,3072,5049,10839,8,0.014013,12.375887
1049_spaceStation_12.mtx,1536,1410,19728,8,0.027057,11.665945
1247_circuit_1.mtx,2688,2624,35823,8,0.032578,17.593826
0787_Trefethen_500.mtx,512,500,8478,8,0.014936,9.081697
0790_dwt_1007.mtx,1024,1007,8575,8,0.013963,9.826031
0457_Trefethen_200.mtx,256,200,2890,8,0.014548,3.178528
2392_TSOPF_FS_b162_c3.mtx,30848,30798,1801300,8,0.131871,218.552494
0878_adder_dcop_18.mtx,1920,1813,11246,8,0.029072,6.189234
0889_adder_dcop_56.mtx,1920,1813,11246,8,0.029050,6.194014
1035_rdb3200l.mtx,3200,3200,18880,8,0.014107,21.412888
1415_bibd_49_3.mtx,1280,18424,55272,8,0.018137,48.758369
1871_bibd_81_3.mtx,3328,85320,255960,8,0.029336,139.602463
2774_relat9.mtx,12360064,549336,38955420,8,4.753886,131.110997
1858_sx-mathoverflow.mtx,24832,24818,239978,8,0.053897,71.241080
2754_coPapersDBLP.mtx,540544,540486,30491458,8,2.081846,234.341725
0179_flower_5_1.mtx,256,201,602,8,0.013191,0.730194
0638_fpga_dcop_05.mtx,1280,1220,5852,8,0.016084,5.821565
2300_language.mtx,399232,399130,1216334,8,0.107143,181.638143
2205_n4c6-b11.mtx,69248,132402,830820,8,0.056883,233.690967
2191_EternityII_A.mtx,7424,150638,782087,8,0.064401,194.303565
0727_lp_ship08s.mtx,896,2467,7194,8,0.010941,10.520743
1852_nh2010.mtx,48896,48837,234550,8,0.028250,132.842854
0418_dwa512.mtx,512,512,2480,8,0.013935,2.847505
2541_offshore.mtx,259840,259789,4242673,8,0.231585,293.122969
1595_Goodwin_017.mtx,3328,3317,97773,8,0.013560,115.368822
2072_nemeth15.mtx,9600,9506,539802,8,0.052135,165.662100
2345_EternityII_E.mtx,11136,262144,1503732,8,0.117627,204.542799
0189_lp_sc205.mtx,256,317,665,8,0.013334,0.797944
1437_p05.mtx,5120,9590,59045,8,0.052249,18.081092
0100_n3c5-b7.mtx,128,120,240,8,0.013710,0.280087
0066_bcsstm22.mtx,256,138,138,8,0.013007,0.169758
1416_nemspmm1.mtx,2432,8903,55867,8,0.040929,21.839598
2355_delaunay_n18.mtx,262144,262144,1572792,8,0.098314,255.962200
1930_goodwin.mtx,7424,7320,324784,8,0.035842,144.986253
2082_rail_79841.mtx,79872,79841,553921,8,0.043506,203.714532
2573_amazon-2008.mtx,735360,735323,5158388,8,0.317265,260.143208
1300_G23.mtx,2048,2000,39980,8,0.016178,39.541016
2053_lung2.mtx,109568,109460,492564,8,0.039596,199.036827
0674_fpga_dcop_19.mtx,1280,1220,5892,8,0.016070,5.866399
1430_psse1.mtx,14336,11028,57376,8,0.017140,53.560660
0236_bcsstm08.mtx,1152,1074,1074,8,0.012995,1.322390
1724_wing_nodal.mtx,11008,10937,150976,8,0.022618,106.802641
0130_chesapeake.mtx,128,39,340,8,0.015047,0.361524
0455_M20PI_n.mtx,1280,1182,2881,8,0.013857,3.326659
0348_lpi_refinery.mtx,384,464,1626,8,0.014052,1.851346
1959_a2nnsnsl.mtx,80128,80016,347222,8,0.058799,94.483770
2046_g7jac120sc.mtx,35584,35550,475296,8,0.038896,195.513318
0359_shl_400.mtx,768,663,1712,8,0.043850,0.624674
1779_mult_dcop_02.mtx,25216,25187,193276,8,0.034374,89.964186
0586_mk10-b4.mtx,1024,4725,4725,8,0.013734,5.504491
0877_adder_dcop_58.mtx,1920,1813,11246,8,0.029019,6.200605
2692_in-2004.mtx,1382912,1382908,16917053,8,1.097202,246.693719
0851_adder_dcop_03.mtx,1920,1813,11148,8,0.029182,6.112177
0762_gr_30_30.mtx,1024,900,7744,8,0.013971,8.868469
1420_bcsstm27.mtx,1280,1224,56126,8,0.039446,22.765825
1975_flower_8_4.mtx,55168,125361,375266,8,0.034433,174.375736
0954_fxm2-6.mtx,1536,2845,12812,8,0.018045,11.359868
2346_nemeth24.mtx,9600,9506,1506550,8,0.138859,173.591507
2263_ia2010.mtx,216064,216007,1021170,8,0.069686,234.460994
1481_mk11-b3.mtx,17408,6930,69300,8,0.017060,64.994260
2402_rajat21.mtx,411776,411676,1893370,8,0.148774,203.623202
0803_rail_1357.mtx,1408,1357,8985,8,0.013964,10.294903
0957_lshp1882.mtx,1920,1882,12904,8,0.013914,14.838938
1879_rat.mtx,3200,9408,268908,8,0.029925,143.775542
1066_pcb1000.mtx,1664,2820,20463,8,0.046593,7.026936
0385_mesh2e1.mtx,384,306,2018,8,0.014055,2.297327
1624_rajat09.mtx,24576,24482,105573,8,0.023193,72.830965
2318_fe_rotor.mtx,99712,99617,1324862,8,0.085347,248.371172
1787_rajat22.mtx,39936,39899,197264,8,0.055510,56.858705
0699_orbitRaising_3.mtx,768,761,6098,8,0.014986,6.510408
1625_ex8.mtx,3200,3096,106344,8,0.021703,78.398646
1510_lp_pilot87.mtx,2048,6680,74949,8,0.036942,32.461530
0498_dwg961a.mtx,1024,961,3405,8,0.013954,3.904333
0288_oscil_dcop_23.mtx,512,430,1544,8,0.014113,1.750400
1499_sts4098.mtx,4224,4098,72356,8,0.042537,27.216504
2635_atmosmodj.mtx,1270528,1270432,8814880,8,0.544113,259.207414
0284_flower_8_1.mtx,640,513,1538,8,0.013778,1.786100
1608_cis-n4c6-b4.mtx,20096,5970,100290,8,0.019005,84.433691
0937_G49.mtx,3072,3000,12000,8,0.013974,13.739629
2086_stokes128.mtx,49792,49666,558594,8,0.043669,204.666414
0668_fpga_dcop_36.mtx,1280,1220,5892,8,0.016126,5.845992
2377_venkat01.mtx,62464,62424,1717792,8,0.099449,276.368826
0415_str_0.mtx,384,363,2454,8,0.015765,2.490642
0872_adder_dcop_68.mtx,1920,1813,11246,8,0.029058,6.192281
1897_raefsky2.mtx,3328,3242,294276,8,0.035328,133.276569
0861_adder_dcop_08.mtx,1920,1813,11242,8,0.030030,5.989785
2460_CurlCurl_1.mtx,226560,226451,2472071,8,0.147101,268.884810
2493_sme3Dc.mtx,43008,42930,3148656,8,0.176922,284.749060
0088_n3c6-b1.mtx,128,105,210,8,0.012978,0.258899
1968_GL7d13.mtx,47360,8899,356232,8,0.032614,174.760768
2068_std1_Jac3_db.mtx,22016,21982,531826,8,0.056521,150.549316
1876_lp_cre_b.mtx,9728,77137,260785,8,0.055319,75.427500
0142_gams10am.mtx,128,171,407,8,0.014447,0.450756
0558_GL6_D_9.mtx,384,545,4349,8,0.015041,4.626369
2166_nemeth01.mtx,9600,9506,725054,8,0.063419,182.925103
2246_sinc18.mtx,16512,16428,973826,8,0.064648,241.015735
2220_Si10H16.mtx,17152,17077,875923,8,0.073029,191.906231
2618_G3_circuit.mtx,1585536,1585478,7660826,8,0.524934,233.502239
2657_SiO2.mtx,155392,155331,11283503,8,0.653028,276.459822
1155_lowThrust_2.mtx,2432,2312,26261,8,0.038633,10.876021
2067_ted_AB.mtx,10624,10605,522387,8,0.043327,192.910938
1153_p2p-Gnutella09.mtx,8192,8114,26013,8,0.019033,21.867786
1814_c-47.mtx,15360,15343,211401,8,0.054735,61.796245
0366_lshp_265.mtx,384,265,1753,8,0.014000,2.003364
2338_windscreen.mtx,22784,22692,1482390,8,0.084256,281.501452
0014_lpi_itest2.mtx,128,13,26,8,0.012971,0.032073
0783_cep1.mtx,1536,4769,8233,8,0.013897,9.479104
1423_mark3jac020sc.mtx,9216,9129,56175,8,0.019160,46.909211
1260_reorientation_6.mtx,3072,3006,37342,8,0.031079,19.224116
0801_progas.mtx,1664,1900,8897,8,0.014889,9.561177
2412_opt1.mtx,15488,15449,1930655,8,0.119900,257.635154
0838_bcsstm38.mtx,8064,8032,10485,8,0.015048,11.148468
1283_G4.mtx,896,800,38352,8,0.011801,51.997776
1669_jan99jac060.mtx,20736,20614,127182,8,0.024500,83.056982
2593_ESOC.mtx,327168,37830,6019939,8,0.319957,301.037530
1744_Zhao1.mtx,33920,33861,166453,8,0.022250,119.697486
1449_bips07_1998.mtx,15104,15066,62198,8,0.018131,54.887724
2751_mouse_gene.mtx,45184,45101,28967291,8,1.836591,252.357089
0484_G11.mtx,896,800,3200,8,0.013046,3.924502
2104_TF17.mtx,38144,48630,586218,8,0.048240,194.434992
0876_adder_dcop_32.mtx,1920,1813,11246,8,0.029137,6.175436
1835_lowThrust_12.mtx,18560,18458,224593,8,0.019323,185.964774
2553_torso3.mtx,259200,259156,4429042,8,0.240554,294.589828
2192_delaunay_n17.mtx,131072,131072,786352,8,0.054997,228.770389
2124_rajat28.mtx,87296,87190,607235,8,0.074291,130.779529
1498_nasa2146.mtx,2176,2146,72250,8,0.024240,47.688825
0672_fpga_dcop_14.mtx,1280,1220,5892,8,0.016015,5.886573
1115_G37.mtx,2048,2000,23570,8,0.034495,10.932738
2153_nsct.mtx,23040,37563,697738,8,0.073929,151.006451
1637_scsd8-2b.mtx,5248,35910,112770,8,0.019203,93.960279
0444_Erdos981.mtx,512,485,2762,8,0.016997,2.599916
1513_bips07_3078.mtx,21248,21128,75729,8,0.019105,63.422817
0989_D_8.mtx,1152,1271,14966,8,0.015946,15.017148
2093_wathen120.mtx,36480,36441,565761,8,0.044705,202.485468
0132_n3c5-b2.mtx,128,45,360,8,0.013834,0.416378
1802_minsurfo.mtx,40832,40806,203622,8,0.024958,130.536462
0675_fpga_dcop_03.mtx,1280,1220,5892,8,0.016330,5.772962
1913_circuit_4.mtx,80256,80209,307604,8,0.065383,75.274433
0125_n2c6-b10.mtx,128,306,330,8,0.013942,0.378717
1804_cz20468.mtx,20480,20468,206076,8,0.026134,126.164602
1083_ch6-6-b4.mtx,4352,5400,21600,8,0.014680,23.542850
0799_illc1850.mtx,1920,712,8758,8,0.013839,10.125534
2195_shar_te2-b3.mtx,200320,200200,800800,8,0.056924,225.085700
1252_dynamicSoaringProblem_5.mtx,3328,3271,36789,8,0.024434,24.090665
0139_odepb400.mtx,512,400,399,8,0.012843,0.497065
2620_Rucci1.mtx,1977984,109900,7791168,8,0.585098,213.056077
1741_lowThrust_4.mtx,13568,13562,160947,8,0.025497,100.999535
0049_n3c5-b1.mtx,128,10,90,8,0.012954,0.111161
0700_qh1484.mtx,1536,1484,6110,8,0.013991,6.987233
1065_t3dl_e.mtx,20480,20360,20360,8,0.015997,20.363340
1045_g7jac010.mtx,2944,2880,19635,8,0.016889,18.601571
0416_662_bus.mtx,768,662,2474,8,0.013828,2.862664
2732_Transport.mtx,1602176,1602111,23500731,8,1.383527,271.777721
0318_oscil_dcop_30.mtx,512,430,1544,8,0.013960,1.769652
0163_lp_stocfor1.mtx,128,165,501,8,0.014047,0.570658
2488_webbase-1M.mtx,1000064,1000005,3105536,8,0.370795,134.005376
0709_cz628.mtx,640,628,6346,8,0.015051,6.746327
2010_nemeth11.mtx,9600,9506,408264,8,0.042054,155.328665
0865_adder_dcop_44.mtx,1920,1813,11245,8,0.029101,6.182580
2320_relat8.mtx,345728,12347,1334038,8,0.084787,251.745279
0779_relat6.mtx,2432,157,8108,8,0.013943,9.304162
2812_mycielskian17.mtx,98304,98303,100245742,8,6.743817,237.837413
0019_Tina_AskCog.mtx,128,11,36,8,0.013979,0.041206
0453_lp_agg.mtx,512,615,2862,8,0.014578,3.141258
2521_IMDB.mtx,428544,896308,3782463,8,0.287428,210.554949
2028_t0331-4l.mtx,768,46915,430982,8,0.060193,114.559985
1293_G24.mtx,2048,2000,39980,8,0.017010,37.605371
1389_rel7.mtx,22016,1045,50636,8,0.017056,47.499779
1052_G44.mtx,1024,1000,19980,8,0.016032,19.940717
0301_oscil_dcop_15.mtx,512,430,1544,8,0.014017,1.762481
1003_dynamicSoaringProblem_2.mtx,1664,1591,15588,8,0.037346,6.678251
2361_coAuthorsCiteseer.mtx,227328,227320,1628268,8,0.159292,163.550807
0177_nos4.mtx,128,100,594,8,0.013895,0.684009
1881_cegb2802.mtx,2816,2802,277362,8,0.066875,66.359975
1726_cari.mtx,512,1200,152800,8,0.108503,22.532061
2646_x104.mtx,108416,108384,10167624,8,0.596381,272.781756
2765_hugetrace-00010.mtx,12057472,12057441,36164358,8,5.251386,110.186092
2188_bundle1.mtx,10624,10581,770901,8,0.087179,141.483889
0757_bfwa782.mtx,896,782,7514,8,0.014979,8.026011
1345_TS.mtx,2176,2142,45262,8,0.024713,29.304632
1353_msc01440.mtx,1536,1440,46270,8,0.017116,43.252450
0583_tumorAntiAngiogenesis_5.mtx,512,460,4690,8,0.044682,1.679406
1712_D6-6.mtx,120576,23740,146880,8,0.029473,79.737595
0214_ch6-6-b1.mtx,512,36,900,8,0.012987,1.108770
0641_circuit204.mtx,1024,1020,5883,8,0.014119,6.666742
2298_wi2010.mtx,253184,253096,1209404,8,0.082646,234.135413
0551_fs_541_3.mtx,640,541,4285,8,0.014027,4.887602
2173_Si5H12.mtx,19968,19896,738598,8,0.058410,202.322356
1094_Hamrle2.mtx,6016,5952,22162,8,0.014616,24.260908
2226_HTC_336_4438.mtx,226432,226340,904522,8,0.085423,169.420790
2823_vas_stokes_4M.mtx,4382336,4382246,131577616,8,10.082199,208.807800
2390_invextr1_new.mtx,30464,30412,1793881,8,0.107248,267.623444
0767_bcsstk06.mtx,512,420,7860,8,0.015053,8.354450
2253_2D_54019_highK.mtx,54144,54019,996414,8,0.179334,88.899068
0199_lp_share2b.mtx,128,162,777,8,0.013949,0.891272
1452_dendrimer.mtx,768,730,63024,8,0.043223,23.330056
2510_FEM_3D_thermal2.mtx,147968,147900,3489300,8,0.195370,285.758697
1818_jan99jac100sc.mtx,34560,34454,215862,8,0.029379,117.558705
2602_rgg_n_2_19_s0.mtx,524288,524288,6539532,8,0.361327,289.578750
1233_msc00726.mtx,768,726,34518,8,0.027514,20.072643
2064_hcircuit.mtx,105728,105676,513072,8,0.147758,55.558227
1508_kineticBatchReactor_4.mtx,7168,7105,74869,8,0.045453,26.354826
2753_GL7d20.mtx,1437568,1911130,29893084,8,2.234067,214.089099
0247_lpi_mondou2.mtx,384,604,1208,8,0.014326,1.349139
2041_pds-40.mtx,66944,217531,466800,8,0.044156,169.146001
2003_net25.mtx,9600,9520,401200,8,0.037577,170.826189
0120_mesh1em6.mtx,128,48,306,8,0.014016,0.349307
2701_af_shell9.mtx,504960,504855,17588875,8,0.992973,283.413595
1075_swang1.mtx,3200,3169,20841,8,0.014966,22.280403
1709_juba40k.mtx,40448,40337,144945,8,0.023792,97.476092
1973_email-Enron.mtx,36736,36692,367662,8,0.055519,105.956482
2545_t3dh.mtx,79232,79171,4352105,8,0.235869,295.221767
2114_sx-askubuntu.mtx,159360,159316,596933,8,0.079234,120.541146
1747_Muu.mtx,7168,7102,170134,8,0.025334,107.449750
0248_lpi_cplex2.mtx,256,378,1215,8,0.023226,0.836976
0741_cavity04.mtx,384,317,7327,8,0.011033,10.625801
2016_email-EuAll.mtx,265216,265214,420045,8,0.102254,65.725546
1868_Dubcova1.mtx,16256,16129,253009,8,0.026980,150.043648
0246_odepa400.mtx,512,400,1201,8,0.013001,1.478070
1989_c-54.mtx,31872,31793,391693,8,0.059440,105.436042
0368_can_229.mtx,256,229,1777,8,0.014005,2.030166
1906_208bit.mtx,24448,24421,299756,8,0.030346,158.044474
0299_oscil_dcop_28.mtx,512,430,1544,8,0.013954,1.770386
0167_ash85.mtx,128,85,523,8,0.014044,0.595829
1681_bibd_15_7.mtx,128,6435,135135,8,0.028520,75.811126
0036_klein-b2.mtx,128,30,60,8,0.012996,0.073868
2627_PR02R.mtx,161152,161070,8185136,8,0.464718,281.809827
0756_jagmesh8.mtx,1152,1141,7465,8,0.013967,8.551483
1327_N_reactome.mtx,10240,16559,43816,8,0.044494,15.756322
0370_sphere3.mtx,384,258,1794,8,0.014012,2.048464
1575_stufe-10.mtx,24064,24010,92828,8,0.018088,82.110596
2351_lhr71c.mtx,70400,70304,1528092,8,0.093883,260.425862
1807_internet.mtx,124672,124651,207214,8,0.036342,91.228561
2489_TSOPF_FS_b39_c30.mtx,120320,120216,3121160,8,0.184509,270.656744
0588_well1033.mtx,1152,320,4732,8,0.013916,5.440481
1847_windtunnel_evap2d.mtx,8320,8256,233468,8,0.026925,138.736829
0942_Journals.mtx,128,124,12068,8,0.086621,2.229112
2779_spal_004.mtx,10240,321696,46168124,8,3.004899,245.828544
0482_lp_modszk1.mtx,768,1620,3168,8,0.015008,3.377485
1824_ABACUS_shell_ud.mtx,23424,23412,218484,8,0.025258,138.403824
