index,mtx,m,n,nnz,right-n,pixel_gflops
2707,2195_shar_te2-b3.mtx,200200,200200,800800,8,158.183
2708,1252_dynamicSoaringProblem_5.mtx,3271,3271,36789,8,28.03
2709,0139_odepb400.mtx,400,400,399,8,1.064
2710,2620_Rucci1.mtx,1977885,109900,7791168,8,148.58
2711,1741_lowThrust_4.mtx,13562,13562,160947,8,111.963
2712,0049_n3c5-b1.mtx,45,10,90,8,0.288
2713,0700_qh1484.mtx,1484,1484,6110,8,7.52
2714,1065_t3dl_e.mtx,20360,20360,20360,8,46.537
2715,1045_g7jac010.mtx,2880,2880,19635,8,17.453
2716,0416_662_bus.mtx,662,662,2474,8,2.827
2717,2732_Transport.mtx,1602111,1602111,23500731,8,584.777
2718,0318_oscil_dcop_30.mtx,430,430,1544,8,1.9
2719,0163_lp_stocfor1.mtx,117,165,501,8,0.573
2720,2488_webbase-1M.mtx,1000005,1000005,3105536,8,231.11
2721,0709_cz628.mtx,628,628,6346,8,5.344
2722,2010_nemeth11.mtx,9506,9506,408264,8,261.289
2723,0865_adder_dcop_44.mtx,1813,1813,11245,8,9.469
2724,2320_relat8.mtx,345688,12347,1334038,8,116.003
2725,0779_relat6.mtx,2340,157,8108,8,9.979
2726,2812_mycielskian17.mtx,98303,98303,100245742,8,527.783
2727,0019_Tina_AskCog.mtx,11,11,36,8,0.082
2728,0453_lp_agg.mtx,488,615,2862,8,2.41
2729,2521_IMDB.mtx,428440,896308,3782463,8,58.416
2730,2028_t0331-4l.mtx,664,46915,430982,8,127.698
2731,1293_G24.mtx,2000,2000,39980,8,49.206
2732,1389_rel7.mtx,21924,1045,50636,8,57.87
2733,1052_G44.mtx,1000,1000,19980,8,22.834
2734,0301_oscil_dcop_15.mtx,430,430,1544,8,1.9
2735,1003_dynamicSoaringProblem_2.mtx,1591,1591,15588,8,13.856
2736,2361_coAuthorsCiteseer.mtx,227320,227320,1628268,8,178.44
2737,0177_nos4.mtx,100,100,594,8,0.95
2738,1881_cegb2802.mtx,2802,2802,277362,8,164.363
2739,1726_cari.mtx,400,1200,152800,8,111.127
2740,2646_x104.mtx,108384,108384,10167624,8,785.903
2741,2765_hugetrace-00010.mtx,12057441,12057441,36164358,8,99.884
2742,2188_bundle1.mtx,10581,10581,770901,8,324.59
2743,0757_bfwa782.mtx,782,782,7514,8,7.514
2744,1345_TS.mtx,2142,2142,45262,8,31.487
2745,1353_msc01440.mtx,1440,1440,46270,8,32.188
2746,0583_tumorAntiAngiogenesis_5.mtx,460,460,4690,8,3.573
2747,1712_D6-6.mtx,120576,23740,146880,8,73.44
2748,0214_ch6-6-b1.mtx,450,36,900,8,1.8
2749,0641_circuit204.mtx,1020,1020,5883,8,6.275
2750,2298_wi2010.mtx,253096,253096,1209404,8,98.727
2751,2055_fxm4_6(0).mtx,18892,18892,497844,8,194.281
2752,0551_fs_541_3.mtx,541,541,4285,8,5.713
2753,2173_Si5H12.mtx,19896,19896,738598,8,319.394
2754,1094_Hamrle2.mtx,5952,5952,22162,8,29.549
2755,2226_HTC_336_4438.mtx,226340,226340,904522,8,233.425
2756,2823_vas_stokes_4M.mtx,4382246,4382246,131577616,8,347.801
2757,2390_invextr1_new.mtx,30412,30412,1793881,8,410.03
2758,0767_bcsstk06.mtx,420,420,7860,8,6.619
2759,2253_2D_54019_highK.mtx,54019,54019,996414,8,362.332
2760,0199_lp_share2b.mtx,96,162,777,8,0.829
2761,1452_dendrimer.mtx,730,730,63024,8,31.512
2762,2510_FEM_3D_thermal2.mtx,147900,147900,3489300,8,531.703
2763,1818_jan99jac100sc.mtx,34454,34454,215862,8,119.096
2764,2602_rgg_n_2_19_s0.mtx,524288,524288,6539532,8,119.307
2765,1233_msc00726.mtx,726,726,34518,8,23.012
2766,2064_hcircuit.mtx,105676,105676,513072,8,248.762
2767,1508_kineticBatchReactor_4.mtx,7105,7105,74869,8,38.642
2768,2753_GL7d20.mtx,1437547,1911130,29893084,8,56.865
2769,0247_lpi_mondou2.mtx,312,604,1208,8,1.289
2770,2041_pds-40.mtx,66844,217531,466800,8,73.949
2771,2003_net25.mtx,9520,9520,401200,8,178.311
2772,0120_mesh1em6.mtx,48,48,306,8,0.612
2773,2701_af_shell9.mtx,504855,504855,17588875,8,589.983
2774,1075_swang1.mtx,3169,3169,20841,8,25.65
2775,1709_juba40k.mtx,40337,40337,144945,8,128.84
2776,1973_email-Enron.mtx,36692,36692,367662,8,106.956
2777,2545_t3dh.mtx,79171,79171,4352105,8,338.028
2778,2114_sx-askubuntu.mtx,159316,159316,596933,8,63.673
2779,1747_Muu.mtx,7102,7102,170134,8,129.626
2780,0248_lpi_cplex2.mtx,224,378,1215,8,1.023
2781,1201_hep-th(0).mtx,8361,8361,31502,8,29.649
2782,0741_cavity04.mtx,317,317,7327,8,4.187
2783,2016_email-EuAll.mtx,265214,265214,420045,8,64.622
2784,1868_Dubcova1.mtx,16129,16129,253009,8,155.698
2785,0246_odepa400.mtx,400,400,1201,8,2.135
2786,1989_c-54.mtx,31793,31793,391693,8,139.269
2787,0368_can_229.mtx,229,229,1777,8,1.895
2788,1906_208bit.mtx,24430,24421,299756,8,90.492
2789,0299_oscil_dcop_28.mtx,430,430,1544,8,1.9
2790,0167_ash85.mtx,85,85,523,8,0.697
2791,1681_bibd_15_7.mtx,105,6435,135135,8,56.899
2792,0036_klein-b2.mtx,20,30,60,8,0.137
2793,2627_PR02R.mtx,161070,161070,8185136,8,692.922
2794,0756_jagmesh8.mtx,1141,1141,7465,8,7.465
2795,1327_N_reactome.mtx,10204,16559,43816,8,29.211
2796,0370_sphere3.mtx,258,258,1794,8,2.609
2797,1575_stufe-10.mtx,24010,24010,92828,8,106.089
2798,1618_shuttle_eddy(0).mtx,10429,10429,103599,8,103.599
2799,2351_lhr71c.mtx,70304,70304,1528092,8,428.938
2800,1807_internet.mtx,124651,124651,207214,8,80.864
2801,2489_TSOPF_FS_b39_c30.mtx,120216,120216,3121160,8,723.747
2802,0588_well1033.mtx,1033,320,4732,8,6.309
2803,1847_windtunnel_evap2d.mtx,8256,8256,233468,8,233.468
2804,0942_Journals.mtx,124,124,12068,8,7.426
2805,2779_spal_004.mtx,10203,321696,46168124,8,316.762
2806,0482_lp_modszk1.mtx,687,1620,3168,8,3.899
2807,1824_ABACUS_shell_ud.mtx,23412,23412,218484,8,151.989
